,uuid,multiple_session_conducted,test_group
3092,3750621,False,control
3093,3751643,False,control
3094,3752310,False,control
3095,3754985,False,control
3096,3755049,False,control
3097,3759906,True,control
3098,3760194,True,control
3099,376180,True,control
3100,3764052,True,test
3101,3764587,False,control
3102,3764932,True,control
3103,3765467,False,test
3104,3766588,False,control
3105,3767658,True,control
3106,3768871,False,control
3107,3769266,True,test
3108,3769786,False,control
3109,3770101,False,test
3110,377134,False,control
3111,3771781,False,test
3112,3773838,False,test
3113,3774752,False,control
3114,3774753,False,test
3115,3774824,False,test
3116,3774888,False,control
3117,3775304,False,control
3118,3776132,False,control
3119,3776236,False,control
3120,3777364,False,control
3121,3778143,False,test
3122,3778604,False,test
3123,3778621,False,test
3124,3778816,False,test
3125,3779591,False,control
3126,3780145,False,control
3127,3780953,False,test
3128,3782770,False,control
3129,3783257,False,control
3130,378477,False,control
3131,3787046,False,control
3132,3788626,False,test
3133,3788991,False,control
3134,3789048,False,test
3135,3789083,False,control
3136,3789750,False,control
3137,3793052,False,test
3138,3793261,False,test
3139,3794475,False,control
3140,3794712,False,control
3141,3795773,False,control
3142,3796392,True,control
3143,3796725,False,control
3144,3798541,True,control
3145,3801800,False,control
3146,3802534,False,control
3147,3803059,False,control
3148,380418,False,control
3149,380494,False,control
3150,3806348,False,control
3151,3806382,False,control
3152,3806576,False,test
3153,3807813,False,control
3154,3808920,False,control
3155,3810518,False,test
3156,3811607,False,control
3157,3812048,False,control
3158,3813180,False,control
3159,3813743,False,control
3160,3813917,False,control
3161,3816066,False,control
3162,3816683,False,control
3163,3817736,False,control
3164,3818527,False,test
3165,3818529,False,test
3166,3819196,False,test
3167,3820157,False,control
3168,3820195,False,control
3169,3820585,False,test
3170,3820981,False,control
3171,3821466,False,control
3172,3822033,False,control
3173,3822511,False,test
3174,3822619,False,test
3175,3822958,False,control
3176,3824421,True,control
3177,3826775,True,control
3178,3828029,False,control
3179,3830667,False,test
3180,3830941,False,control
3181,383183,False,control
3182,3834343,False,test
3183,3834785,True,control
3184,3834802,False,test
3185,3835642,False,control
3186,3840142,False,test
3187,3841624,False,control
3188,3844059,False,control
3189,3844481,False,test
3190,384464,False,control
3191,384543,False,control
3192,3845533,False,test
3193,3846003,False,control
3194,3846377,False,control
3195,3847390,False,test
3196,3848472,False,test
3197,3849307,False,test
3198,3850339,False,test
3199,3850350,False,test
3200,3852992,False,test
3201,3853372,False,test
3202,3853406,False,test
3203,3853942,False,test
3204,3854335,True,control
3205,3854875,False,control
3206,385496,False,control
3207,3856790,False,control
3208,3856876,False,control
3209,3856889,False,test
3210,3857005,False,control
3211,3858853,False,control
3212,3859978,True,control
3213,3862140,False,control
3214,3862822,False,control
3215,386412,False,test
3216,3864387,False,control
3217,3864960,False,test
3218,3865600,False,control
3219,3866207,False,test
3220,3866322,False,control
3221,3867171,False,control
3222,3867427,False,control
3223,3867892,False,control
3224,3869037,False,control
3225,3869646,False,control
3226,3871266,False,test
3227,3872794,False,test
3228,3873150,False,control
3229,3874234,False,test
3230,3875272,False,test
3231,3875570,False,test
3232,387603,False,control
3233,3877094,False,test
3234,3877559,False,test
3235,3878093,False,control
3236,3878465,False,control
3237,3878828,False,control
3238,3878971,False,test
3239,3879274,False,control
3240,3880859,False,control
3241,3882528,False,control
3242,3882786,False,test
3243,3884498,False,control
3244,3885364,False,test
3245,3885452,False,control
3246,3885641,False,test
3247,3887257,False,control
3248,388814,False,test
3249,3891494,False,control
3250,3891979,False,test
3251,3892512,False,control
3252,3892658,False,test
3253,3893935,False,control
3254,3895458,False,test
3255,3895462,False,control
3256,389753,False,control
3257,3898016,False,test
3258,3898494,False,test
3259,3902494,False,control
3260,3902903,False,test
3261,3903857,False,control
3262,3904990,False,control
3263,3908124,False,test
3264,3908618,True,control
3265,3909278,False,test
3266,3909621,False,test
3267,3912438,False,test
3268,3913473,False,test
3269,391387,False,control
3270,3914394,False,test
3271,3914903,False,control
3272,3915270,False,control
3273,3916318,False,control
3274,3916770,False,test
3275,3916819,False,control
3276,3917281,True,control
3277,3917960,False,control
3278,3918789,False,test
3279,3918797,True,test
3280,3919039,False,control
3281,3922311,False,test
3282,392253,False,control
3283,3923472,False,control
3284,3923495,False,control
3285,392394,False,control
3286,3924111,False,test
3287,3924449,False,test
3288,3924714,False,control
3289,3925055,False,control
3290,3925659,False,control
3291,3927768,False,control
3292,3929823,True,test
3293,3930086,False,control
3294,3930618,True,test
3295,393463,True,control
3296,3935743,False,control
3297,3936349,False,control
3298,3937310,True,control
3299,3937809,False,control
3300,3938034,False,test
3301,3938432,False,test
3302,3938590,False,control
3303,3939243,False,test
3304,3940577,False,test
3305,3940939,False,control
3306,3941561,False,test
3307,3942817,False,test
3308,39446,True,test
3309,394508,False,control
3310,3945867,True,test
3311,3947083,False,test
3312,3947472,False,control
3313,3949072,False,test
3314,3949423,False,test
3315,3949719,False,control
3316,3950625,False,test
3317,3951197,False,control
3318,3951498,False,test
3319,3951747,False,control
3320,3952162,False,control
3321,395249,False,control
3322,3952683,False,test
3323,3952724,False,test
3324,395346,False,test
3325,3953638,False,control
3326,3954314,False,test
3327,3954934,False,control
3328,3955744,False,control
3329,395634,False,test
3330,3957864,False,control
3331,3957876,False,control
3332,3958013,False,test
3333,3958232,False,control
3334,3958378,False,test
3335,3958447,False,control
3336,3960419,False,control
3337,3960773,False,test
3338,3961997,True,test
3339,3962348,False,control
3340,3963643,False,test
3341,3963839,False,test
3342,3964544,False,test
3343,3964903,False,test
3344,3966156,False,control
3345,3967943,False,control
3346,3968485,False,control
3347,3970654,False,control
3348,3971555,False,test
3349,3971609,False,control
3350,3971987,False,control
3351,3972535,False,test
3352,3973961,False,test
3353,3974492,False,control
3354,3974582,False,test
3355,3975382,True,control
3356,3976059,False,control
3357,3977148,False,control
3358,3977424,True,control
3359,3979182,True,control
3360,3980114,False,control
3361,3980741,False,test
3362,3980765,False,control
3363,3980945,False,test
3364,3981335,False,control
3365,3982388,True,control
3366,3985562,False,control
3367,3985718,False,test
3368,3987139,False,test
3369,3989940,False,control
3370,3992537,False,test
3371,3992893,False,control
3372,3993272,False,control
3373,3994105,False,test
3374,3994123,False,control
3375,3994497,True,test
3376,3996364,False,test
3377,3998069,False,control
3378,3998390,False,test
3379,3999018,False,test
3380,3999295,False,test
3381,400123,False,control
3382,4002017,False,control
3383,4002619,False,control
3384,4003954,False,control
3385,4004050,False,control
3386,4004768,False,control
3387,4005647,False,control
3388,4005880,False,test
3389,4005890,False,test
3390,4006389,False,control
3391,4006592,False,control
3392,4007079,False,control
3393,4007973,True,control
3394,400861,False,test
3395,4008750,True,control
3396,4012247,False,control
3397,4013074,True,control
3398,4014877,False,control
3399,4017167,False,control
3400,4019043,False,test
3401,4019809,False,test
3402,402006,False,control
3403,4021362,False,control
3404,4021988,True,test
3405,4022229,False,control
3406,4023466,False,control
3407,4023835,False,control
3408,4023950,False,control
3409,4030084,False,test
3410,4031429,False,test
3411,4032557,False,control
3412,4033009,False,control
3413,4033829,False,control
3414,4035089,False,control
3415,4035650,False,control
3416,4037301,False,control
3417,4037408,False,control
3418,40375,False,control
3419,4037930,False,control
3420,4038182,False,control
3421,4040092,False,control
3422,4040125,False,control
3423,4040364,False,test
3424,404086,False,test
3425,4040884,False,control
3426,4040960,False,test
3427,4041400,False,test
3428,4041474,False,test
3429,4041842,False,control
3430,4043088,False,control
3431,4044711,False,control
3432,4046916,False,control
3433,4049354,False,test
3434,4049712,False,control
3435,4050222,False,control
3436,4050279,False,test
3437,4051850,False,control
3438,4052798,False,test
3439,4055090,False,control
3440,4057021,True,control
3441,4057601,False,control
3442,4058213,False,test
3443,4058446,False,test
3444,4059145,False,control
3445,4060521,False,test
3446,4066821,False,test
3447,4067729,False,control
3448,4067786,False,test
3449,4068280,False,test
3450,4069863,False,test
3451,407086,False,control
3452,4071878,False,test
3453,4072575,True,test
3454,4073358,False,control
3455,4075837,True,test
3456,4076539,False,control
3457,407815,False,control
3458,4078715,False,control
3459,4079104,False,test
3460,4080216,True,control
3461,408090,True,test
3462,4081482,False,test
3463,4083188,False,control
3464,4083281,False,control
3465,4083654,False,test
3466,4083770,True,control
3467,4083802,False,control
3468,408480,False,control
3469,4087572,False,control
3470,4087824,False,control
3471,4088087,False,test
3472,4088544,False,test
3473,4090440,False,control
3474,4091128,False,test
3475,4092241,False,test
3476,4092844,False,test
3477,4093095,False,control
3478,4093234,False,control
3479,4094551,False,test
3480,4096223,False,control
3481,4096900,False,test
3482,4097964,False,control
3483,4099252,False,control
3484,4099277,False,test
3485,4100329,False,control
3486,4101019,False,control
3487,4102617,False,control
3488,4106825,False,control
3489,4106877,False,control
3490,4108856,False,control
3491,4109801,True,control
3492,411060,False,test
3493,4111355,False,test
3494,4111686,False,test
3495,4112725,False,test
3496,4113478,True,test
3497,411356,False,test
3498,411357,False,test
3499,4113961,False,control
3500,4114193,False,control
3501,411447,False,test
3502,4114763,False,test
3503,4116403,False,control
3504,4116691,False,control
3505,4117817,False,control
3506,4118940,False,control
3507,4119902,False,control
3508,4120395,False,test
3509,4120558,False,test
3510,4120867,False,control
3511,4121364,False,test
3512,4121623,False,test
3513,4121741,False,control
3514,4123138,False,test
3515,4125871,False,control
3516,4126097,True,test
3517,412659,True,test
3518,4127143,False,control
3519,412772,False,control
3520,4127930,True,test
3521,4127931,True,control
3522,4128335,False,test
3523,412918,True,test
3524,4129443,False,control
3525,4129587,False,control
3526,4132643,False,test
3527,4133241,False,test
3528,4134394,False,control
3529,4134555,False,control
3530,4135013,False,control
3531,4135236,False,control
3532,4135247,False,test
3533,4136220,False,test
3534,4138193,False,control
3535,4138561,False,control
3536,4141139,False,test
3537,4141234,False,test
3538,4141302,False,test
3539,4142490,False,test
3540,4142881,False,test
3541,4144286,False,test
3542,4144528,False,test
3543,414454,False,control
3544,4144922,False,test
3545,4145665,False,test
3546,4146649,False,control
3547,4147015,True,control
3548,4147705,False,control
3549,4148189,False,control
3550,4148416,False,control
3551,4149283,False,control
3552,4150376,False,control
3553,415056,False,control
3554,4153568,False,control
3555,4154436,False,test
3556,4155324,True,control
3557,4157995,False,test
3558,4159964,False,control
3559,4160240,False,test
3560,4160535,False,control
3561,4161054,False,control
3562,4162076,False,test
3563,4162837,False,control
3564,4163681,False,control
3565,4163686,True,control
3566,4164535,False,control
3567,41647,False,control
3568,4165903,False,control
3569,4166655,True,test
3570,416790,False,control
